episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
34,0.652,25,0,33,23,10.0,7.04,42.42424242424242,12.121212121212121,33.333333333333336,12.121212121212121
35,0.732,18,0,28,20,10.0,8.0,42.857142857142854,17.857142857142858,14.285714285714286,25.0
36,0.546,23,0,24,13,10.0,6.09,29.166666666666668,25.0,16.666666666666668,29.166666666666668
37,0.54,19,0,30,22,10.0,7.26,20.0,33.333333333333336,26.666666666666668,20.0
38,0.688,22,0,36,28,10.0,7.92,19.444444444444443,30.555555555555557,22.22222222222222,27.77777777777778
39,0.588,33,0,34,21,10.0,7.42,23.529411764705884,26.470588235294116,20.58823529411765,29.41176470588235
40,0.736,18,0,26,18,10.0,7.64,19.23076923076923,38.46153846153846,19.23076923076923,23.076923076923077
41,0.616,19,0,28,19,10.0,7.28,25.0,42.857142857142854,17.857142857142858,14.285714285714286
42,0.7,11,0,21,16,10.0,7.34,14.285714285714286,57.142857142857146,9.523809523809524,19.047619047619047
43,0.564,23,0,32,22,10.0,6.98,15.625,46.875,25.0,12.5
44,0.739,19,0,30,23,10.0,8.27,26.666666666666668,40.0,13.333333333333334,20.0
45,0.682,19,0,26,19,10.0,7.1,23.076923076923077,53.84615384615385,15.384615384615385,7.6923076923076925
46,0.712,25,0,28,20,10.0,8.08,17.857142857142858,28.571428571428573,17.857142857142858,35.714285714285715
47,0.736,18,0,25,19,10.0,7.57,32.0,8.0,24.0,36.0
48,0.674,22,0,27,19,10.0,7.96,14.814814814814815,25.925925925925927,14.814814814814815,44.44444444444444
49,0.668,20,0,26,19,10.0,7.64,23.076923076923077,19.23076923076923,15.384615384615385,42.30769230769231
50,0.732,25,0,29,21,10.0,7.9,24.137931034482758,31.03448275862069,24.137931034482758,20.689655172413794
51,0.627,30,0,30,19,10.0,7.46,16.666666666666668,33.333333333333336,36.666666666666664,13.333333333333334
52,0.6,31,0,32,22,10.0,7.06,25.0,43.75,15.625,15.625
53,0.76,20,0,28,21,10.0,8.37,28.571428571428573,14.285714285714286,17.857142857142858,39.285714285714285
54,0.632,32,0,29,19,10.0,7.68,48.275862068965516,13.793103448275861,10.344827586206897,27.586206896551722
55,0.745,19,0,24,19,10.0,8.26,20.833333333333332,12.5,16.666666666666668,50.0
56,0.824,31,0,40,33,10.0,8.68,30.0,25.0,10.0,35.0
57,0.718,20,0,26,18,10.0,7.67,23.076923076923077,30.76923076923077,19.23076923076923,26.923076923076923
58,0.66,29,0,32,23,10.0,7.43,25.0,28.125,25.0,21.875
59,0.654,47,0,47,29,10.0,8.34,34.04255319148936,17.02127659574468,14.893617021276595,34.04255319148936
60,0.583,28,0,26,16,10.0,6.37,34.61538461538461,23.076923076923077,11.538461538461538,30.76923076923077
61,0.805,13,0,15,10,10.0,8.75,26.666666666666668,33.333333333333336,6.666666666666667,33.333333333333336
62,0.615,20,0,25,18,10.0,7.17,40.0,36.0,16.0,8.0
63,0.631,27,0,32,21,10.0,7.22,34.375,18.75,25.0,21.875
64,0.72,14,0,23,18,10.0,7.55,30.434782608695652,26.08695652173913,26.08695652173913,17.391304347826086
65,0.728,18,0,22,17,10.0,7.95,22.727272727272727,36.36363636363637,13.636363636363637,27.272727272727273
66,0.644,22,0,29,22,10.0,7.38,17.24137931034483,48.275862068965516,13.793103448275861,20.689655172413794
67,0.727,27,0,26,17,10.0,8.03,19.23076923076923,30.76923076923077,15.384615384615385,34.61538461538461
68,0.584,22,0,25,15,10.0,6.24,24.0,32.0,28.0,16.0
69,0.72,18,0,28,22,10.0,8.22,25.0,17.857142857142858,17.857142857142858,39.285714285714285
70,0.643,23,0,29,20,10.0,7.19,34.48275862068966,31.03448275862069,31.03448275862069,3.4482758620689653
71,0.532,29,0,29,17,10.0,6.2,20.689655172413794,24.137931034482758,10.344827586206897,44.827586206896555
72,0.768,24,0,29,21,10.0,8.43,13.793103448275861,37.93103448275862,13.793103448275861,34.48275862068966
73,0.72,22,0,28,21,10.0,8.41,21.428571428571427,25.0,32.142857142857146,21.428571428571427
74,0.652,25,0,35,27,10.0,6.94,22.857142857142858,14.285714285714286,14.285714285714286,48.57142857142857
75,0.735,18,0,27,22,10.0,8.0,25.925925925925927,14.814814814814815,29.62962962962963,29.62962962962963
76,0.78,13,0,21,17,10.0,8.35,23.80952380952381,23.80952380952381,14.285714285714286,38.095238095238095
77,0.55,20,0,25,17,10.0,6.15,24.0,44.0,12.0,20.0
78,0.76,16,0,26,22,10.0,8.02,0.0,50.0,7.6923076923076925,42.30769230769231
79,0.695,22,0,21,14,9.0,7.41,28.571428571428573,19.047619047619047,23.80952380952381,28.571428571428573
80,0.745,20,0,27,21,10.0,8.14,22.22222222222222,22.22222222222222,18.51851851851852,37.03703703703704
81,0.694,20,0,29,22,10.0,7.74,24.137931034482758,10.344827586206897,17.24137931034483,48.275862068965516
82,0.72,24,0,29,22,10.0,7.62,20.689655172413794,31.03448275862069,0.0,48.275862068965516
83,0.643,22,0,29,21,10.0,7.35,10.344827586206897,41.37931034482759,6.896551724137931,41.37931034482759
84,0.634,27,0,26,17,10.0,7.6,23.076923076923077,23.076923076923077,3.8461538461538463,50.0
85,0.552,22,0,26,17,10.0,7.14,19.23076923076923,34.61538461538461,3.8461538461538463,42.30769230769231
86,0.636,17,0,20,14,10.0,7.28,25.0,35.0,20.0,20.0
87,0.608,18,0,30,21,10.0,7.05,20.0,23.333333333333332,26.666666666666668,30.0
88,0.697,16,0,31,25,10.0,8.28,19.35483870967742,29.032258064516128,22.580645161290324,29.032258064516128
89,0.58,22,0,28,18,10.0,6.54,10.714285714285714,14.285714285714286,14.285714285714286,60.714285714285715
90,0.725,14,0,23,18,10.0,8.69,17.391304347826086,13.043478260869565,13.043478260869565,56.52173913043478
91,0.74,23,0,28,22,10.0,8.02,28.571428571428573,21.428571428571427,10.714285714285714,39.285714285714285
92,0.66,20,0,27,21,10.0,7.25,7.407407407407407,7.407407407407407,22.22222222222222,62.96296296296296
93,0.673,26,0,31,21,10.0,7.67,19.35483870967742,6.451612903225806,22.580645161290324,51.61290322580645
94,0.692,18,0,25,19,10.0,7.53,12.0,20.0,24.0,44.0
95,0.875,6,0,16,14,10.0,9.35,12.5,18.75,6.25,62.5
96,0.628,31,0,34,24,10.0,7.37,11.764705882352942,44.11764705882353,8.823529411764707,35.294117647058826
97,0.708,27,0,31,23,10.0,8.29,3.225806451612903,45.16129032258065,16.129032258064516,35.483870967741936
98,0.76,11,0,18,14,10.0,9.15,11.11111111111111,16.666666666666668,16.666666666666668,55.55555555555556
99,0.686,23,0,34,26,10.0,7.7,11.764705882352942,44.11764705882353,2.9411764705882355,41.1764705882353
100,0.648,19,0,28,20,10.0,7.53,14.285714285714286,42.857142857142854,3.5714285714285716,39.285714285714285
101,0.756,23,0,28,23,10.0,8.09,21.428571428571427,21.428571428571427,28.571428571428573,28.571428571428573
102,0.622,28,0,33,21,10.0,7.54,15.151515151515152,27.272727272727273,12.121212121212121,45.45454545454545
103,0.626,27,0,38,26,10.0,7.52,13.157894736842104,26.31578947368421,15.789473684210526,44.73684210526316
104,0.72,17,0,24,17,10.0,8.4,25.0,12.5,16.666666666666668,45.833333333333336
105,0.671,33,0,31,20,10.0,7.61,19.35483870967742,38.70967741935484,9.67741935483871,32.25806451612903
106,0.68,13,0,16,11,10.0,7.2,6.25,43.75,18.75,31.25
107,0.75,11,0,20,16,10.0,8.3,40.0,30.0,10.0,20.0
108,0.73,13,0,19,14,10.0,7.8,21.05263157894737,36.8421052631579,10.526315789473685,31.57894736842105
109,0.632,24,0,27,20,10.0,7.16,25.925925925925927,18.51851851851852,18.51851851851852,37.03703703703704
110,0.716,19,0,31,24,10.0,8.36,9.67741935483871,54.83870967741935,12.903225806451612,22.580645161290324
111,0.592,31,0,39,28,10.0,7.13,17.94871794871795,43.58974358974359,17.94871794871795,20.512820512820515
112,0.624,26,0,37,29,10.0,7.32,16.216216216216218,43.24324324324324,18.91891891891892,21.62162162162162
113,0.744,33,0,34,27,10.0,7.92,29.41176470588235,38.23529411764706,14.705882352941176,17.647058823529413
114,0.648,27,0,31,21,10.0,7.51,6.451612903225806,58.064516129032256,9.67741935483871,25.806451612903224
115,0.741,23,0,28,22,10.0,8.11,10.714285714285714,25.0,3.5714285714285716,60.714285714285715
116,0.805,18,0,32,27,10.0,8.44,12.5,50.0,6.25,31.25
117,0.734,24,0,32,25,10.0,8.86,6.25,46.875,12.5,34.375
118,0.754,26,0,27,19,10.0,7.83,29.62962962962963,55.55555555555556,11.11111111111111,3.7037037037037037
119,0.81,12,0,19,15,10.0,9.3,0.0,68.42105263157895,15.789473684210526,15.789473684210526
120,0.621,19,0,21,13,10.0,7.31,4.761904761904762,33.333333333333336,19.047619047619047,42.857142857142854
121,0.664,26,0,34,23,10.0,7.85,14.705882352941176,47.05882352941177,14.705882352941176,23.529411764705884
122,0.693,18,0,31,25,10.0,7.13,6.451612903225806,61.29032258064516,19.35483870967742,12.903225806451612
123,0.72,23,0,32,27,10.0,8.03,12.5,59.375,6.25,21.875
124,0.579,23,0,26,18,10.0,6.46,3.8461538461538463,57.69230769230769,19.23076923076923,19.23076923076923
125,0.644,35,0,42,31,10.0,8.03,16.666666666666668,52.38095238095238,14.285714285714286,16.666666666666668
126,0.732,17,0,28,22,10.0,7.86,14.285714285714286,39.285714285714285,28.571428571428573,17.857142857142858
127,0.612,23,0,30,21,10.0,7.06,20.0,63.333333333333336,6.666666666666667,10.0
128,0.756,22,0,30,23,10.0,8.01,10.0,56.666666666666664,20.0,13.333333333333334
129,0.604,24,0,27,16,10.0,6.69,7.407407407407407,48.148148148148145,14.814814814814815,29.62962962962963
130,0.692,25,0,28,19,10.0,7.39,28.571428571428573,46.42857142857143,10.714285714285714,14.285714285714286
131,0.64,21,0,31,23,10.0,6.78,12.903225806451612,41.935483870967744,12.903225806451612,32.25806451612903
132,0.737,19,0,27,20,10.0,8.21,14.814814814814815,62.96296296296296,7.407407407407407,14.814814814814815
133,0.708,20,0,27,19,10.0,7.76,14.814814814814815,25.925925925925927,11.11111111111111,48.148148148148145
134,0.741,17,0,26,21,10.0,8.21,15.384615384615385,46.15384615384615,30.76923076923077,7.6923076923076925
135,0.618,23,0,30,23,10.0,7.62,26.666666666666668,20.0,23.333333333333332,30.0
136,0.73,14,0,19,14,10.0,8.2,5.2631578947368425,36.8421052631579,31.57894736842105,26.31578947368421
137,0.569,23,0,31,22,10.0,6.68,16.129032258064516,41.935483870967744,22.580645161290324,19.35483870967742
138,0.678,26,0,26,18,10.0,7.97,11.538461538461538,53.84615384615385,15.384615384615385,19.23076923076923
139,0.616,24,0,28,20,10.0,7.42,10.714285714285714,39.285714285714285,25.0,25.0
140,0.671,26,0,29,22,10.0,7.91,6.896551724137931,31.03448275862069,20.689655172413794,41.37931034482759
141,0.623,24,0,30,21,10.0,7.19,20.0,50.0,16.666666666666668,13.333333333333334
142,0.77,19,0,29,24,10.0,8.04,20.689655172413794,44.827586206896555,17.24137931034483,17.24137931034483
143,0.636,38,0,44,28,10.0,7.33,13.636363636363637,61.36363636363637,11.363636363636363,13.636363636363637
144,0.702,30,0,37,27,10.0,7.65,8.108108108108109,56.75675675675676,13.513513513513514,21.62162162162162
145,0.713,17,0,19,14,10.0,7.68,21.05263157894737,26.31578947368421,15.789473684210526,36.8421052631579
146,0.658,30,0,35,25,10.0,7.46,14.285714285714286,34.285714285714285,14.285714285714286,37.142857142857146
147,0.7,15,0,23,19,10.0,8.1,8.695652173913043,52.17391304347826,26.08695652173913,13.043478260869565
148,0.632,23,0,27,19,10.0,7.58,18.51851851851852,48.148148148148145,18.51851851851852,14.814814814814815
149,0.628,35,0,35,21,10.0,7.58,20.0,40.0,25.714285714285715,14.285714285714286
150,0.588,25,0,27,18,10.0,6.32,11.11111111111111,14.814814814814815,37.03703703703704,37.03703703703704
151,0.753,26,0,31,24,10.0,8.59,6.451612903225806,54.83870967741935,25.806451612903224,12.903225806451612
152,0.6,17,0,18,12,10.0,7.51,5.555555555555555,38.888888888888886,5.555555555555555,50.0
153,0.693,23,0,30,23,10.0,8.03,13.333333333333334,46.666666666666664,10.0,30.0
154,0.67,22,0,25,18,10.0,7.04,8.0,60.0,28.0,4.0
155,0.708,28,0,41,31,10.0,7.93,12.195121951219512,39.02439024390244,21.951219512195124,26.829268292682926
156,0.715,17,0,22,16,10.0,7.8,13.636363636363637,59.09090909090909,4.545454545454546,22.727272727272727
157,0.74,13,0,19,14,10.0,7.75,5.2631578947368425,47.36842105263158,15.789473684210526,31.57894736842105
158,0.752,20,0,28,22,10.0,8.2,7.142857142857143,28.571428571428573,28.571428571428573,35.714285714285715
159,0.59,19,0,22,16,10.0,7.19,13.636363636363637,18.181818181818183,31.818181818181817,36.36363636363637
160,0.778,19,0,30,24,10.0,8.22,16.666666666666668,60.0,16.666666666666668,6.666666666666667
161,0.761,19,0,29,23,10.0,8.1,24.137931034482758,48.275862068965516,20.689655172413794,6.896551724137931
162,0.773,22,0,27,21,10.0,8.34,14.814814814814815,70.37037037037037,7.407407407407407,7.407407407407407
163,0.808,25,0,30,24,10.0,9.07,20.0,50.0,13.333333333333334,16.666666666666668
164,0.78,13,0,18,13,9.0,8.6,22.22222222222222,38.888888888888886,27.77777777777778,11.11111111111111
165,0.68,24,0,26,18,10.0,7.98,11.538461538461538,50.0,15.384615384615385,23.076923076923077
166,0.624,19,0,36,29,10.0,7.36,8.333333333333334,44.44444444444444,27.77777777777778,19.444444444444443
167,0.645,14,0,29,23,10.0,7.13,10.344827586206897,75.86206896551724,13.793103448275861,0.0
168,0.696,24,0,32,24,10.0,8.14,9.375,59.375,18.75,12.5
169,0.76,18,0,30,24,10.0,8.32,16.666666666666668,40.0,13.333333333333334,30.0
170,0.629,20,0,25,17,10.0,6.89,20.0,64.0,4.0,12.0
171,0.73,14,0,19,14,10.0,8.1,15.789473684210526,68.42105263157895,5.2631578947368425,10.526315789473685
172,0.66,26,0,31,23,10.0,7.76,41.935483870967744,35.483870967741936,12.903225806451612,9.67741935483871
173,0.624,30,0,35,24,10.0,7.56,22.857142857142858,57.142857142857146,2.857142857142857,17.142857142857142
174,0.624,18,0,27,19,10.0,6.94,14.814814814814815,62.96296296296296,3.7037037037037037,18.51851851851852
175,0.704,16,0,31,25,10.0,7.76,6.451612903225806,54.83870967741935,19.35483870967742,19.35483870967742
176,0.68,20,0,24,17,10.0,7.45,20.833333333333332,70.83333333333333,8.333333333333334,0.0
177,0.672,24,0,32,23,10.0,7.44,6.25,43.75,6.25,43.75
178,0.672,22,0,31,23,10.0,7.83,3.225806451612903,74.19354838709677,12.903225806451612,9.67741935483871
179,0.692,20,0,28,21,10.0,7.44,3.5714285714285716,75.0,7.142857142857143,14.285714285714286
180,0.716,21,0,28,21,10.0,8.31,14.285714285714286,57.142857142857146,21.428571428571427,7.142857142857143
181,0.75,22,0,27,21,10.0,8.02,18.51851851851852,22.22222222222222,25.925925925925927,33.333333333333336
182,0.76,14,0,19,15,10.0,8.35,21.05263157894737,47.36842105263158,26.31578947368421,5.2631578947368425
183,0.737,22,0,28,21,10.0,8.19,42.857142857142854,28.571428571428573,10.714285714285714,17.857142857142858
184,0.608,26,0,30,21,10.0,6.7,10.0,56.666666666666664,16.666666666666668,16.666666666666668
185,0.645,26,0,29,21,10.0,8.26,10.344827586206897,72.41379310344827,6.896551724137931,10.344827586206897
186,0.66,35,0,40,27,10.0,7.84,17.5,35.0,5.0,42.5
187,0.731,17,0,27,21,10.0,7.89,14.814814814814815,62.96296296296296,7.407407407407407,14.814814814814815
188,0.602,22,0,32,23,10.0,6.36,6.25,37.5,6.25,50.0
189,0.727,23,0,25,18,10.0,7.66,28.0,60.0,0.0,12.0
190,0.734,19,0,26,20,10.0,8.15,11.538461538461538,34.61538461538461,19.23076923076923,34.61538461538461
191,0.704,18,0,32,26,10.0,8.21,21.875,59.375,3.125,15.625
192,0.64,21,0,26,19,10.0,6.81,15.384615384615385,57.69230769230769,15.384615384615385,11.538461538461538
193,0.566,19,0,27,20,10.0,6.93,7.407407407407407,59.25925925925926,11.11111111111111,22.22222222222222
194,0.6,25,0,36,25,10.0,6.84,8.333333333333334,55.55555555555556,11.11111111111111,25.0
195,0.652,28,0,33,22,10.0,7.55,12.121212121212121,27.272727272727273,36.36363636363637,24.242424242424242
196,0.8,11,0,19,15,10.0,8.1,5.2631578947368425,21.05263157894737,31.57894736842105,42.10526315789474
197,0.74,21,0,28,23,10.0,7.88,7.142857142857143,21.428571428571427,28.571428571428573,42.857142857142854
198,0.71,24,0,29,22,10.0,8.14,17.24137931034483,34.48275862068966,17.24137931034483,31.03448275862069
199,0.65,17,0,31,24,10.0,7.18,6.451612903225806,64.51612903225806,16.129032258064516,12.903225806451612
200,0.568,20,0,25,17,10.0,6.39,24.0,16.0,40.0,20.0
201,0.724,25,0,30,23,10.0,7.98,10.0,66.66666666666667,13.333333333333334,10.0
202,0.704,25,0,37,28,10.0,8.21,10.81081081081081,51.351351351351354,18.91891891891892,18.91891891891892
203,0.708,15,0,22,16,10.0,7.65,0.0,22.727272727272727,36.36363636363637,40.90909090909091
204,0.768,17,0,24,19,10.0,8.38,41.666666666666664,8.333333333333334,37.5,12.5
205,0.616,27,0,35,24,10.0,8.0,20.0,42.857142857142854,11.428571428571429,25.714285714285715
206,0.664,21,0,28,19,10.0,7.12,14.285714285714286,64.28571428571429,7.142857142857143,14.285714285714286
207,0.731,18,0,31,24,10.0,8.3,9.67741935483871,70.96774193548387,3.225806451612903,16.129032258064516
208,0.75,17,0,28,24,10.0,8.08,7.142857142857143,57.142857142857146,25.0,10.714285714285714
209,0.576,25,0,32,22,10.0,6.81,18.75,50.0,12.5,18.75
210,0.71,23,0,29,23,10.0,7.71,0.0,34.48275862068966,20.689655172413794,44.827586206896555
211,0.748,32,0,38,27,10.0,8.55,5.2631578947368425,28.94736842105263,15.789473684210526,50.0
212,0.73,24,0,28,21,10.0,8.24,14.285714285714286,53.57142857142857,10.714285714285714,21.428571428571427
213,0.588,23,0,28,18,10.0,6.37,0.0,64.28571428571429,7.142857142857143,28.571428571428573
214,0.642,20,0,24,16,10.0,7.3,16.666666666666668,41.666666666666664,12.5,29.166666666666668
215,0.668,28,0,36,25,10.0,7.6,2.7777777777777777,33.333333333333336,16.666666666666668,47.22222222222222
