episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
79,0.83,73,0,100,27,10.0,8.3,19.0,45.0,19.0,17.0
80,0.83,74,0,100,26,10.0,8.3,18.0,17.0,15.0,50.0
81,0.82,74,0,100,26,10.0,8.2,28.000000000000004,30.0,24.0,18.0
82,0.848,76,0,100,24,10.0,8.48,18.0,32.0,28.000000000000004,22.0
83,0.84,72,0,100,28,10.0,8.4,22.0,41.0,18.0,19.0
84,0.715,76,0,100,24,10.0,7.15,41.0,21.0,23.0,15.0
85,0.781,77,0,100,23,10.0,7.81,17.0,45.0,13.0,25.0
86,0.85,77,0,100,23,10.0,8.5,30.0,25.0,17.0,28.000000000000004
87,0.801,74,0,100,26,10.0,8.01,13.0,39.0,31.0,17.0
88,0.801,76,0,100,24,10.0,8.01,21.0,21.0,17.0,41.0
89,0.775,76,0,100,24,10.0,7.75,24.0,14.000000000000002,34.0,28.000000000000004
90,0.839,74,0,100,26,10.0,8.39,11.0,46.0,21.0,22.0
91,0.78,71,0,100,29,10.0,7.8,22.0,34.0,26.0,18.0
92,0.663,78,0,100,22,10.0,6.63,14.000000000000002,37.0,20.0,28.999999999999996
93,0.759,76,0,100,24,10.0,7.59,20.0,46.0,11.0,23.0
94,0.828,76,0,100,24,10.0,8.28,41.0,26.0,17.0,16.0
95,0.761,70,0,100,30,10.0,7.61,19.0,16.0,27.0,38.0
96,0.807,68,0,100,32,10.0,8.07,40.0,15.0,14.000000000000002,31.0
97,0.842,73,0,100,27,10.0,8.42,14.000000000000002,48.0,16.0,22.0
98,0.716,78,0,100,22,10.0,7.16,26.0,40.0,18.0,16.0
99,0.8,73,0,100,27,10.0,8.0,22.0,17.0,25.0,36.0
100,0.748,78,0,100,22,10.0,7.48,16.0,39.0,17.0,28.000000000000004
101,0.725,72,0,100,28,10.0,7.25,39.0,25.0,16.0,20.0
102,0.819,79,0,100,21,10.0,8.19,16.0,55.00000000000001,14.000000000000002,15.0
103,0.812,80,0,100,20,10.0,8.12,30.0,39.0,18.0,13.0
104,0.759,81,0,100,19,10.0,7.59,13.0,46.0,18.0,23.0
105,0.795,74,0,100,26,10.0,7.95,37.0,24.0,16.0,23.0
106,0.816,72,0,100,28,10.0,8.16,28.000000000000004,34.0,25.0,13.0
107,0.726,76,0,100,24,10.0,7.26,55.00000000000001,17.0,16.0,12.0
108,0.803,74,0,100,26,10.0,8.03,47.0,20.0,18.0,15.0
109,0.779,76,0,100,24,10.0,7.79,25.0,36.0,25.0,14.000000000000002
110,0.766,79,0,100,21,10.0,7.66,17.0,21.0,28.000000000000004,34.0
111,0.757,78,0,100,22,10.0,7.57,27.0,38.0,17.0,18.0
112,0.757,73,0,100,27,10.0,7.57,30.0,28.000000000000004,21.0,21.0
113,0.814,78,0,100,22,10.0,8.14,50.0,15.0,15.0,20.0
114,0.76,74,0,100,26,10.0,7.6,53.0,15.0,13.0,19.0
115,0.749,80,0,100,20,10.0,7.49,24.0,46.0,20.0,10.0
116,0.734,77,0,100,23,10.0,7.34,22.0,44.0,20.0,14.000000000000002
117,0.792,73,0,100,27,10.0,7.92,25.0,41.0,17.0,17.0
118,0.766,76,0,100,24,10.0,7.66,14.000000000000002,37.0,14.000000000000002,35.0
119,0.759,77,0,100,23,10.0,7.59,43.0,32.0,16.0,9.0
120,0.809,74,0,100,26,10.0,8.09,19.0,53.0,16.0,12.0
121,0.8,74,0,100,26,10.0,8.0,45.0,13.0,22.0,20.0
122,0.672,82,0,100,18,10.0,6.72,17.0,36.0,9.0,38.0
123,0.756,79,0,100,21,10.0,7.56,43.0,16.0,24.0,17.0
124,0.857,73,0,100,27,10.0,8.57,14.000000000000002,33.0,42.0,11.0
125,0.775,84,0,100,16,10.0,7.75,61.0,15.0,13.0,11.0
126,0.795,77,0,100,23,10.0,7.95,17.0,50.0,13.0,20.0
127,0.789,71,0,100,29,10.0,7.89,47.0,18.0,16.0,19.0
128,0.819,81,0,100,19,10.0,8.19,11.0,56.00000000000001,15.0,18.0
129,0.745,81,0,100,19,10.0,7.45,21.0,43.0,17.0,19.0
130,0.727,72,0,100,28,10.0,7.27,51.0,17.0,19.0,13.0
131,0.731,73,0,100,27,10.0,7.31,37.0,23.0,17.0,23.0
132,0.74,78,0,100,22,10.0,7.4,50.0,13.0,20.0,17.0
133,0.821,70,0,100,30,10.0,8.21,65.0,13.0,12.0,10.0
134,0.716,75,0,100,25,10.0,7.16,61.0,13.0,15.0,11.0
135,0.765,79,0,100,21,10.0,7.65,34.0,31.0,14.000000000000002,21.0
136,0.765,74,0,100,26,10.0,7.65,15.0,56.00000000000001,6.0,23.0
137,0.756,74,0,100,26,10.0,7.56,56.00000000000001,12.0,13.0,19.0
138,0.647,85,0,100,15,10.0,6.47,19.0,17.0,12.0,52.0
139,0.75,79,0,100,21,10.0,7.5,52.0,19.0,18.0,11.0
140,0.772,76,0,100,24,10.0,7.72,17.0,19.0,18.0,46.0
141,0.73,86,0,100,14,10.0,7.3,8.0,51.0,25.0,16.0
142,0.831,68,0,100,32,10.0,8.31,10.0,49.0,31.0,10.0
