epoch,train_util,train_q_loss,train_mask_loss,val_cut1_util,val_cut2_util,val_rs_util,avg_val_util,invalid_learned,invalid_attempted,epsilon,lr,train_h_stacking,train_h_best_fit,train_h_semi_perfect_fit,train_h_corner,train_h_complex_fit,val_cut1_h_stacking,val_cut1_h_best_fit,val_cut1_h_semi_perfect_fit,val_cut1_h_corner,val_cut1_h_complex_fit,val_cut2_h_stacking,val_cut2_h_best_fit,val_cut2_h_semi_perfect_fit,val_cut2_h_corner,val_cut2_h_complex_fit,val_rs_h_stacking,val_rs_h_best_fit,val_rs_h_semi_perfect_fit,val_rs_h_corner,val_rs_h_complex_fit
18,0.5386070000000023,4.763481905494735,0.041086391595641106,0.6943571428571418,0.6875004761904753,0.6099419047619045,0.6639331746031738,169990,0,0.06602311419595046,1.25e-05,0.1846582840618626,0.17495675298856214,0.20692726756345048,0.33091064005576926,0.10254705533035553,0.12696589503445838,0.3278847852977558,0.2902898038522707,0.1727999646580668,0.08205955115744831,0.12342590995342419,0.33180955666724166,0.2856865620148353,0.16868638951181647,0.09039158185268242,0.147657710729196,0.32054401557257384,0.2994646927746331,0.12621980892861717,0.1061137719949799
19,0.536290500000001,5.069100392823749,0.04095505882935673,0.6922214285714279,0.6833447619047621,0.6144938095238112,0.6633533333333337,168923,0,0.05678650818211588,1.25e-05,0.18167779120332378,0.17548768116410254,0.28055801451251267,0.29755820189580195,0.06471831122425903,0.07852660058102144,0.3158139844321735,0.29155301266271927,0.22591089526090524,0.08819550706318054,0.07399302320542543,0.3249192901869868,0.2921370225120794,0.21979069616276298,0.08915996793274543,0.0864417568427753,0.3110630171865054,0.2780649267982177,0.2126798217695735,0.11175047740292807
20,0.5369043999999994,5.351426227793084,0.0405974630397063,0.6914442857142862,0.6857447619047623,0.6106671428571432,0.6626187301587305,168857,0,0.04999999027534222,1.25e-05,0.16133451370894264,0.1249668827098667,0.29998772237048715,0.34056205695527714,0.07314882425542639,0.1078409644962546,0.14476308674260893,0.3831612073932893,0.20187491689198173,0.16235982447586544,0.10139595281895898,0.15264581755221296,0.3746780651444649,0.20787793528838872,0.16340222919597447,0.1251153018345803,0.14215435072255816,0.34849338936148405,0.19488572307061597,0.1893512350107615
21,0.5385696999999998,5.571044522098372,0.04059939256606217,0.6877847619047613,0.6842047619047618,0.6101104761904746,0.6606999999999993,169393,0,0.04999999027534222,6.25e-06,0.15437258923848962,0.09436639704838938,0.2863500909477921,0.38599920017544537,0.0789117225898835,0.08520199323723082,0.1666444207154298,0.38645666488699054,0.2595657590318562,0.10213116212849262,0.08196685800931441,0.16947904256471352,0.38184772013430085,0.2631214123253547,0.10358496696631647,0.10047429816690168,0.17800282015126265,0.34275092936802976,0.2517113190616588,0.12706063325214717
22,0.5375050000000018,5.376726869136717,0.040302804966817284,0.6811485714285704,0.6804742857142857,0.6064719047619045,0.6560315873015868,169105,0,0.04999999027534222,6.25e-06,0.12996278315068316,0.07487154391974553,0.250576281663297,0.4630729012401324,0.08151649002614193,0.09649594479544742,0.12385177219160282,0.2995250257651118,0.3460814625621723,0.13404579468566563,0.09425347335464092,0.12321440219163786,0.3022633879068554,0.3425521274976627,0.13771660904920313,0.10753130544341878,0.13869532796791031,0.26818544136175465,0.33393330076367284,0.15165462446324343
23,0.5387272999999987,5.394240191321747,0.04011888796751992,0.6861009523809523,0.6808047619047621,0.6091999999999996,0.6587019047619047,168893,0,0.04999999027534222,6.25e-06,0.13401815883824705,0.06934019448528464,0.23848951481854058,0.4906497459310274,0.06750238592690036,0.10190883953260191,0.07717866381232717,0.386004816697886,0.29174471501204174,0.14316296494514316,0.09575438901442726,0.08365200764818356,0.3690248565965583,0.3019077003302625,0.1496610464105684,0.1078559528386518,0.08637703447392028,0.35968217352300397,0.28289119569396387,0.1631936434704601
24,0.5386472999999989,5.269614032268013,0.04000610631336115,0.684650952380954,0.6826409523809519,0.6111333333333325,0.6594750793650794,169094,0,0.04999999027534222,6.25e-06,0.12125642445867092,0.06262156557134209,0.2261151829763116,0.5189030438086896,0.07110378318498577,0.1038830618165588,0.10216469538049543,0.27652309752287435,0.35619281410399467,0.16123633117607677,0.09637770696494764,0.10996943487026078,0.26778088487134466,0.3609720144805012,0.16489995881294575,0.11656520182125134,0.10566838901110145,0.2533125287767944,0.34713766818437614,0.1773162122064767
25,0.5391808000000013,5.391570990959373,0.03991609487089532,0.6865671428571427,0.6826795238095239,0.608434761904761,0.6592271428571426,169061,0,0.04999999027534222,6.25e-06,0.1312103142626914,0.08179854955680903,0.1615600322320709,0.5552812248186946,0.07014987912973408,0.11731681778688707,0.1031033484082251,0.33628890324592864,0.28992804152649987,0.1533628890324593,0.11317399037001692,0.10972541534724331,0.31551208085715526,0.2980306250813343,0.1635578883442502,0.13320686030712436,0.1071602532878714,0.2988181608429256,0.27836029430615017,0.18245443125592842
26,0.5387724000000002,5.3693684567063755,0.03987673094605072,0.6787638095238101,0.6765423809523813,0.6076952380952371,0.6543338095238095,168930,0,0.04999999027534222,3.125e-06,0.10194496878643998,0.06986812351421522,0.1774502161434342,0.5779759182069436,0.07276077334896695,0.0775199013342303,0.054961318533467876,0.3460926112792914,0.3854467989684942,0.1359793698845162,0.07094395601998299,0.06051615436636925,0.33707105303344315,0.3835598507820851,0.1479089857981195,0.0857157535126249,0.0633171508566438,0.3230330584880943,0.37468855153990394,0.15324548560273304
27,0.5420860999999981,5.401103123942782,0.039752951674256326,0.6796019047619047,0.6810452380952381,0.6067904761904751,0.6558125396825393,170103,0,0.04999999027534222,3.125e-06,0.11854996944256811,0.06272958281064042,0.1677570844993406,0.5845861880407861,0.06637717520666474,0.12045678901552544,0.09425199676927219,0.24477250291662928,0.3965718388225792,0.1439468724759939,0.1161654543480621,0.09764412115948323,0.23930083595700793,0.39081532949734016,0.15607425903810662,0.13348073116178624,0.1003676376070134,0.2301719926986657,0.37506748592436434,0.1609121526081703
28,0.5406607000000011,5.471275126715096,0.03959218953346492,0.6786209523809521,0.677653333333333,0.6030399999999996,0.6531047619047615,169288,0,0.04999999027534222,3.125e-06,0.1421900161030596,0.07810628019323672,0.12570048309178744,0.5929339774557166,0.06106924315619968,0.12075615553661928,0.11447728393954344,0.17520294209983406,0.4276808539265372,0.16188276449746603,0.11597302546867157,0.11219746404487026,0.1757927587787259,0.4253508216756509,0.17068593003208135,0.12952110494384922,0.11444430101974958,0.17170517619723763,0.4087001419904479,0.17562927584871563
29,0.5401112999999991,5.562109479606197,0.03975642003891552,0.6772209523809528,0.6755557142857134,0.6066809523809522,0.6531525396825395,168803,0,0.04999999027534222,3.125e-06,0.14920352613671511,0.06518713269409218,0.12794489122589958,0.5834815444891226,0.07418290545417053,0.12808811959087332,0.08751264471170057,0.2924806114420591,0.37817241766887716,0.11374620658648983,0.12147448511084875,0.09254886527613801,0.28934365298001663,0.3802527438891075,0.1163802527438891,0.14144347915488614,0.09815966688942579,0.27957127435357015,0.35287616305968234,0.1279494165424356
30,0.5400279999999982,5.295140424563432,0.03962290663224128,0.6769566666666678,0.678334761904761,0.6083309523809506,0.6545407936507931,168857,0,0.04999999027534222,3.125e-06,0.16744684560205064,0.07205625036318675,0.10756784328411212,0.5828679162442939,0.07006114450635657,0.1129724989318882,0.12041555170785456,0.22488812934271774,0.4035438825301882,0.1381799374873513,0.10557599773563543,0.12551982407629167,0.2219948180887892,0.4015545733632346,0.14535478673604912,0.12718319612218204,0.12728578389884845,0.2151522146136288,0.3762919648123926,0.1540868405529481
