epoch,train_util,train_q_loss,train_mask_loss,val_cut1_util,val_cut2_util,val_rs_util,avg_val_util,invalid_learned,invalid_attempted,epsilon,lr,train_h_stacking,train_h_best_fit,train_h_semi_perfect_fit,train_h_corner,train_h_complex_fit,val_cut1_h_stacking,val_cut1_h_best_fit,val_cut1_h_semi_perfect_fit,val_cut1_h_corner,val_cut1_h_complex_fit,val_cut2_h_stacking,val_cut2_h_best_fit,val_cut2_h_semi_perfect_fit,val_cut2_h_corner,val_cut2_h_complex_fit,val_rs_h_stacking,val_rs_h_best_fit,val_rs_h_semi_perfect_fit,val_rs_h_corner,val_rs_h_complex_fit
1,0.48910930000000336,1.6548469025862917,0.04874186599736959,0.6642866666666672,0.6560338095238102,0.5782195238095237,0.632846666666667,139447,0,0.8597392499432626,0.0001,0.19822037396608927,0.1966073967618145,0.1974941520020793,0.20404543856162186,0.20363263870839513,0.2449382355091002,0.1726238335404332,0.16290232195502277,0.1772774894622713,0.24225811953317253,0.22868948386634502,0.1737084716616112,0.1672120184384628,0.18579378537820346,0.2445962406553775,0.19717332870892224,0.19682649787566114,0.16517818434058787,0.1876354807942426,0.25318650828058614
2,0.4805506000000032,21.069446112150732,0.043486080956534875,0.6218657142857154,0.6285085714285729,0.5613933333333333,0.6039225396825404,127414,0,0.7393289968917706,0.0001,0.18971295013582434,0.17945066596497203,0.18359891959662877,0.22090998444404888,0.22632747985852597,0.20206048521103356,0.0715545670680267,0.1562236367819618,0.3070276350435872,0.2631336758953908,0.19840150446638458,0.072971568554673,0.16353648578427735,0.3123004973647094,0.25278994382995573,0.19302249755461362,0.07036784539229926,0.15140646767643834,0.3218128464297359,0.2633903429469129
3,0.4779010000000016,147.52828550457124,0.041835003923449035,0.636523333333334,0.6406971428571413,0.5665766666666663,0.6145990476190472,121106,0,0.635687366966662,0.0001,0.18566506715611172,0.17466810804084584,0.17386705656356694,0.22826078503044772,0.23753898320902778,0.12317275330285829,0.17536544933942835,0.1452755312201738,0.3323705229316321,0.22381574320590747,0.12591116726601226,0.16770337253377393,0.15234716687724756,0.3280688113519292,0.22596948197103703,0.13640501571080374,0.15795965113205884,0.15202772149296684,0.3225266496343934,0.2310809620297771
4,0.47756189999999915,446.8327312482515,0.04097592245079996,0.6396133333333343,0.6434599999999989,0.5693595238095246,0.6174776190476193,123724,0,0.5465827686824919,0.0001,0.182147944608343,0.17001253240131706,0.1711567951302669,0.24357227926237868,0.23311044859769434,0.13101738215699044,0.09136903271051446,0.16928818313880678,0.4023192906877724,0.20600611130591595,0.1265301175615077,0.09361289540661738,0.17306993091746456,0.40075142406980974,0.20603563204460065,0.11744770363445133,0.09337384597405633,0.1689260254762183,0.4083206731331074,0.21193175178216664
5,0.48063000000000167,926.4823529719865,0.04129590232849165,0.641549523809524,0.6416900000000008,0.5694247619047631,0.6175547619047626,126603,0,0.4701090166085052,0.0001,0.1818216934487021,0.1564122373300371,0.16766069221260815,0.29530284301606924,0.19880253399258344,0.18089435969139347,0.10524081795710469,0.13010911088362337,0.35344935207610295,0.2303063593917755,0.19625124432466556,0.10702406099011824,0.13331876562993178,0.3428751790613543,0.22053074999393013,0.18251928020565553,0.12593479784996495,0.11436667445664875,0.3194087403598972,0.2577705071278336
6,0.4860110999999987,962.3616709676801,0.042892230740573904,0.637759999999999,0.6438804761904771,0.5719457142857143,0.6178620634920634,131572,0,0.40429850825936847,5e-05,0.18051382672144214,0.16523085412962168,0.15649334723158992,0.29980378931878104,0.1979581825985652,0.13005722317036442,0.12656861760867383,0.14674731452665396,0.39190342335106915,0.20472342134323862,0.13791850380347884,0.1216628712631426,0.1535927128252338,0.3815107321091138,0.20531517999903096,0.13617046049950515,0.14152645980089654,0.13410374337777262,0.3482272806660069,0.23997205565581883
7,0.4873810999999999,415.85855417345306,0.041952025419066896,0.6533042857142848,0.6552566666666667,0.5816538095238099,0.6300715873015871,131673,0,0.3477008055705386,5e-05,0.19844396673730272,0.1364780403467032,0.16553317472096207,0.32249057123403996,0.17705424696099206,0.1689155914508027,0.08724022456416823,0.23731901900915986,0.3738550182212154,0.1326701467546538,0.17591023039274203,0.09251522024591143,0.2287453742389877,0.36604989853169395,0.1367792765906649,0.18489231388561406,0.08824797998677286,0.23831842884665153,0.3387296201512494,0.14981165712971217
8,0.4877573000000002,477.4605028779862,0.041625073659199055,0.6651690476190474,0.6610752380952376,0.5819252380952382,0.6360565079365078,131255,0,0.2989365138335891,5e-05,0.19537572254335261,0.12858400643111434,0.1630134364353252,0.33179190751445087,0.181234927075757,0.24090743661288366,0.14404949654252092,0.16506126410287517,0.31323547252214,0.13674633021958024,0.24244940567985004,0.1504424778761062,0.17312391753066503,0.30069515290991483,0.1332890460034639,0.255131628053857,0.1370826515086269,0.17893951138288405,0.29291189389372146,0.13593431516091062
9,0.4861454999999989,388.6075901477622,0.04084732137268998,0.6506295238095239,0.6525438095238103,0.5769371428571429,0.6267034920634923,129392,0,0.2571038507754699,5e-05,0.1919285533743365,0.14840034007613417,0.15430571618961542,0.332838027252047,0.17252736310786695,0.1584422644493316,0.1123328967851936,0.16714028021448515,0.3674417455336183,0.19464281301737132,0.15621778427752872,0.11701949126129797,0.1755412241375177,0.36956678094507445,0.1816547193785812,0.15937038858829317,0.12175573623448395,0.16987355689939526,0.3638204913052284,0.18517982697259916
10,0.4849283000000023,392.3516802823405,0.041034957750335985,0.6469238095238092,0.6501628571428567,0.5698619047619055,0.6223161904761905,129407,0,0.2211351297726333,5e-05,0.18625961228530644,0.15563076545256405,0.17328206781169897,0.30826080950407514,0.17656674494635538,0.22287172119981175,0.14943155078889356,0.15557426993287593,0.2586381987962252,0.21348425928219356,0.21282939026735911,0.14868243893056357,0.1605837661088671,0.26687824581650316,0.21102615887670706,0.21199030968156213,0.14588015527859666,0.1591605615714661,0.26817664399754826,0.21479232947082688
11,0.48635800000000035,405.57928141943177,0.04234951377351639,0.6741704761904761,0.6661266666666678,0.5810795238095248,0.6404588888888896,131308,0,0.19015847999436644,2.5e-05,0.1874108826640909,0.15510632752249973,0.15441638685739692,0.33570979562424297,0.16735660733176946,0.21981878049366693,0.1447592953108852,0.21715096017497057,0.2910327589107602,0.12723820510971712,0.2152455814172413,0.14268904003200678,0.2165870419618272,0.30164034736767786,0.12383798922124685,0.22013681306047367,0.1423028282363762,0.227322372959301,0.2825649574614854,0.12767302828236377
12,0.48636789999999885,216.62200214938548,0.04250578349732607,0.6619319047619036,0.6575428571428568,0.5799414285714286,0.6331387301587296,132872,0,0.16350632869009,2.5e-05,0.17962014052959405,0.13887269491577428,0.16380289036850665,0.3565861740971434,0.16111810008898161,0.2078718691429545,0.09639023440352457,0.15656110800087628,0.43085947959009807,0.10831730886254655,0.20426473738070872,0.10059734881839168,0.15578666793593374,0.4207620362217092,0.11858920964325662,0.1835018289697284,0.10801002333016504,0.16213024568679973,0.4120510383363576,0.13430686367694922
13,0.48862529999999943,319.0673596997171,0.04249210651347992,0.6619547619047627,0.6636533333333334,0.5776504761904776,0.6344195238095245,133238,0,0.14057913435514935,2.5e-05,0.1565215395912373,0.16116448415126666,0.2080758169134745,0.34252233508750457,0.13171582425651696,0.1043683992292495,0.15722334691090026,0.25959169735847215,0.32049562184443525,0.15832093465694286,0.11100600671617084,0.16040769994797333,0.263113087073736,0.3141938230147094,0.1512793832474105,0.12383292383292384,0.16959098135568723,0.2609625668449198,0.2810810810810811,0.16453244688538807
14,0.4887655999999988,65.47643262110087,0.04156326646896115,0.677604761904762,0.6718952380952368,0.5861519047619043,0.6452173015873011,132953,0,0.12085596084677283,2.5e-05,0.14096572613028813,0.14619744380110294,0.24592897407852166,0.324267062359933,0.14264079363015428,0.1371705731966645,0.11905956562253601,0.2286335507609968,0.4227653931617805,0.09237091725802213,0.13639983137383485,0.12918637875310318,0.22516277108998078,0.41030024825518757,0.09895077052789358,0.14720899055877235,0.13405972788727574,0.22855757437462562,0.37810547933483557,0.11206822784449072
15,0.49091369999999995,50.82560648140989,0.040558426792604206,0.6667642857142867,0.6680480952380947,0.5860195238095242,0.6402773015873019,131853,0,0.10391084764015601,2.5e-05,0.1496768004385464,0.13488347304386225,0.23855858325148657,0.3452334726631796,0.13164767060292518,0.11389306316350768,0.17744437442435407,0.1990401861457172,0.3977410441611324,0.11188133210528867,0.11102743916788252,0.1824492869581588,0.20868828540499834,0.3853249870569963,0.11251000141196404,0.11892601363882786,0.1756783747539019,0.21171569606528376,0.37247125288897764,0.12120866265300882
16,0.49223620000000046,48.044704474273786,0.041568413966284294,0.668141428571429,0.6691328571428572,0.5855628571428594,0.6409457142857152,132435,0,0.08933757427473071,1.25e-05,0.13402391165465,0.14612424325393203,0.2508137872288643,0.3411669860971677,0.1278710717653859,0.09630543063010784,0.12159678901300837,0.24636104260360753,0.4190724889985009,0.11666424875477538,0.10032195144878152,0.1303550865978897,0.24635160858223862,0.40737433318449934,0.11559702018659083,0.10099247776220575,0.13345536710236536,0.2620198495552441,0.38114578268455224,0.12238652289563252
17,0.49308699999999955,43.076946834527014,0.04093955321858252,0.6692761904761904,0.6715228571428571,0.5864833333333349,0.6424274603174608,132492,0,0.07680586699342085,1.25e-05,0.12501328797703837,0.13839997570198484,0.25265379884280703,0.36563197618794513,0.1183009612902246,0.08878594865856013,0.1607315190117738,0.2108666280640803,0.4076191854854275,0.13199671878015828,0.09545891004473173,0.16738096910934683,0.21108222675004099,0.39532541745708333,0.13075247663879716,0.10210845094566025,0.17747557282441004,0.21653048397234445,0.36969316039083483,0.13419233186675047
18,0.49216729999999836,39.72583619727501,0.040651471018782165,0.6667671428571437,0.6697438095238105,0.5884185714285717,0.6416431746031753,131729,0,0.06604193360628079,1.25e-05,0.12311574978525439,0.15025351384634097,0.23105107524838275,0.36958289940783423,0.12599676171218765,0.08980876301137738,0.12355361897845558,0.21926894214475914,0.41660614863229245,0.15076252723311548,0.0916494555013143,0.13213481036425084,0.22009951182876455,0.40717705595193393,0.14893916635373639,0.09901525500910746,0.14068192167577415,0.22908128415300547,0.38607126593806923,0.14515027322404372
19,0.4932190000000005,40.7064223648816,0.04039052231076379,0.6609338095238105,0.6635776190476177,0.5854900000000014,0.6366671428571432,131387,0,0.05677628745388059,1.25e-05,0.11383726675027553,0.137536578877361,0.22500665070497472,0.38526203777600426,0.13835746589138448,0.07667910902925175,0.10788260264949133,0.19300300080509405,0.4533167435165532,0.16911854399960966,0.08058833266334035,0.1128425831776585,0.19092435385088322,0.4387192887039183,0.17692544160419968,0.08790140402047411,0.12207257441880415,0.19393211518115008,0.4230076348974865,0.17308627148208516
20,0.4935210999999998,42.67318606128355,0.04010900848478144,0.6666228571428584,0.6673257142857145,0.5837328571428574,0.6392271428571434,131210,0,0.04999999027534222,1.25e-05,0.11682987929856525,0.12549912700220148,0.22312305473316632,0.4193122295604646,0.11523570940560236,0.1076610070966648,0.11575072056579552,0.22014193329619494,0.41800082350376633,0.13844551553757842,0.10741838366732524,0.12098974503716248,0.2180355630821338,0.4178426945150061,0.13571361369837237,0.10558168884809546,0.1309660394676457,0.2312987608994952,0.39588113813675996,0.13627237264800368
21,0.493973699999999,44.186893052030506,0.04064004452915076,0.6704704761904764,0.6699290476190477,0.583939047619047,0.6414461904761904,130552,0,0.04999999027534222,6.25e-06,0.1200508921268668,0.14079397776498742,0.22465996183090484,0.413627275756566,0.10086789252067492,0.09837095760622613,0.1200754096775753,0.22195098370957606,0.4400831440034804,0.11951950500314207,0.10837634913186298,0.12327545753167526,0.22517597372125764,0.4251055842327546,0.11806663538244955,0.10352132837102777,0.13252218723160608,0.23738906384196964,0.40933295161752076,0.11723446893787576
22,0.4926507999999989,44.611930105100605,0.040508876873827156,0.67446619047619,0.6710290476190476,0.5872033333333336,0.6442328571428572,130694,0,0.04999999027534222,6.25e-06,0.11845180284084011,0.15617791671725142,0.21474748087896078,0.4136518149811825,0.0969709845817652,0.09564048396389475,0.11955060495486845,0.21166218551949298,0.4340071058190897,0.13913961974265412,0.10036119711042311,0.12168120836851487,0.21193357725865467,0.42792475842011446,0.1380992588422929,0.10335386721423682,0.128279717088752,0.22823979009810633,0.41906228610540724,0.12106433949349761
