epoch,train_util,train_q_loss,train_mask_loss,val_cut1_util,val_cut2_util,val_rs_util,avg_val_util,invalid_learned,invalid_attempted,epsilon,lr,train_h_stacking,train_h_best_fit,train_h_semi_perfect_fit,train_h_corner,train_h_complex_fit,val_cut1_h_stacking,val_cut1_h_best_fit,val_cut1_h_semi_perfect_fit,val_cut1_h_corner,val_cut1_h_complex_fit,val_cut2_h_stacking,val_cut2_h_best_fit,val_cut2_h_semi_perfect_fit,val_cut2_h_corner,val_cut2_h_complex_fit,val_rs_h_stacking,val_rs_h_best_fit,val_rs_h_semi_perfect_fit,val_rs_h_corner,val_rs_h_complex_fit
14,0.5692147000000014,18.84621274900124,0.03244556580993162,0.7263528571428579,0.7091114285714298,0.6366895238095222,0.6907179365079367,194979,0,0.12074542739036327,2.5e-05,0.22260611484305085,0.17125072215865966,0.20498544354701678,0.20236868040372918,0.19878903904754353,0.2092235275021811,0.190029825308905,0.18954288149004808,0.20591636739911132,0.2052873982997545,0.2093079045220103,0.18060053576426371,0.18401903162608452,0.22048298748550638,0.20558954060213505,0.2081227687885391,0.1760860494227827,0.1924984932078446,0.2301219342574992,0.19317075432333441
15,0.5686189,17.13494143061834,0.032179711056732604,0.718270476190476,0.7060861904761899,0.6358628571428562,0.6867398412698407,193532,0,0.1037815581645695,2.5e-05,0.2322378823169384,0.173736377701083,0.19735686314512885,0.2122330086083295,0.18443586822852026,0.24061783021960012,0.18457063257948214,0.18696738774172403,0.23635693215339232,0.15148721730580136,0.2377898470849951,0.18902940056516424,0.18327755175661864,0.23678778283263524,0.15311541776058682,0.22789573944152766,0.19576731868233982,0.18408214468243275,0.23472564233610557,0.1575291548575942
16,0.5685203000000018,15.431054378076468,0.034126989287682104,0.71821,0.7080580952380967,0.6393138095238085,0.6885273015873018,195944,0,0.08922507897435022,1.25e-05,0.23021158986905896,0.19208463594762357,0.19052149879932945,0.2210026731910652,0.16617960219292283,0.19026267837765903,0.1818684355997789,0.25225723235673486,0.17679094240730503,0.19882071125852221,0.19491254052755874,0.1812032181883681,0.2516311091542249,0.17249729816275067,0.19975583396709762,0.18940427993059572,0.20650086755349914,0.2236205899363794,0.18304222093695777,0.19743204164256795
17,0.5695641000000015,14.45428207161821,0.03386844754974777,0.7216904761904767,0.7082257142857137,0.6355590476190496,0.6884917460317466,195933,0,0.07670569995894559,1.25e-05,0.2094439566042546,0.17196272271478344,0.20356343653513867,0.2255842279692944,0.18944565617652892,0.17661204858563626,0.24270400260862476,0.20771174696339773,0.146796282709709,0.22617591913263227,0.18043082584955097,0.2415544932695962,0.20211212672760365,0.1509490569434166,0.2249534972098326,0.17958785400645866,0.2166902864577283,0.2122528634156541,0.17171200892131125,0.21975698719884768
18,0.5679519999999996,11.26746223747559,0.033664961359542944,0.7238409523809519,0.7080185714285698,0.6363538095238096,0.6894044444444437,195603,0,0.06597757361890595,1.25e-05,0.19042044182021786,0.1749069643806486,0.18792063976834414,0.25010462972389064,0.19664732430689877,0.16827589016540373,0.19475678318259596,0.24771856921698035,0.19060131997066732,0.19864743746435265,0.16641673164977105,0.19045048287445265,0.24705576550096975,0.20350708815707916,0.19256993181772739,0.16399981447984788,0.19681369138722693,0.22584759519502806,0.21545846667594268,0.19788043226195445
19,0.5700301999999999,9.962329452684216,0.033442281058890716,0.7183252380952381,0.708465238095238,0.6323042857142863,0.6863649206349208,195879,0,0.05672861504009234,1.25e-05,0.18463058637531407,0.1647497247395613,0.17053160554473334,0.2890488693148133,0.19103921402557805,0.1453131061518672,0.20054311207301387,0.15715539947322213,0.2921167078424567,0.20487167445944016,0.15003897895136625,0.19271593339596618,0.15749495272552821,0.28860415375697124,0.2111459811701681,0.15324990661187896,0.20372618602913709,0.1531798655211057,0.2731135599551737,0.21673048188270452
20,0.5666702000000013,10.502898178555842,0.033107029410451454,0.7188000000000009,0.7064128571428575,0.6381466666666659,0.6877865079365081,193865,0,0.04999999027534222,1.25e-05,0.15948075769069645,0.19294392047191494,0.1543290950057178,0.28814211795609196,0.20510410887557887,0.1323943661971831,0.1950602163706879,0.1950602163706879,0.2852622984282507,0.19222290263319045,0.13030242339274986,0.20548768275585821,0.19156819547366313,0.2787903064290006,0.19385139194872822,0.1405772259798017,0.2156027054572408,0.18965996479199482,0.24680348373946076,0.2073566200315019
21,0.5691736999999996,10.013668155640577,0.03437246238191482,0.7221609523809541,0.7087438095238091,0.6366971428571415,0.6892006349206349,195738,0,0.04999999027534222,6.25e-06,0.15806985523347428,0.19907381165614266,0.14886465406808674,0.2650916552357416,0.22890002380655475,0.1032438159664208,0.22138228941684665,0.1661844410937691,0.26190961326867435,0.2472798402542891,0.10538304759621149,0.21460256563961155,0.1716021260440395,0.2661751188906206,0.24223714182951683,0.11613711792419988,0.2291410402209483,0.17548216399378003,0.2216445795715645,0.2575950982895073
22,0.5671218000000006,9.389803528495479,0.034137262156596224,0.7233961904761922,0.7086909523809525,0.6381719047619038,0.6900863492063495,195572,0,0.04999999027534222,6.25e-06,0.14315871686324225,0.19421931949380844,0.14509428836619653,0.2670579313155095,0.2504697439612433,0.1068731809578084,0.2167382411006859,0.16648688254330082,0.29253251378910305,0.21736918160910182,0.10751313450128848,0.2222976887273018,0.16918036716674326,0.2940330410116063,0.2069757685930602,0.11810128930525925,0.22500231889435118,0.1666357480753177,0.2631945088581764,0.22706613486689547
23,0.5700573000000003,8.138764951281601,0.03386485560706855,0.7208780952380972,0.7068576190476187,0.6361342857142849,0.6879566666666669,196263,0,0.04999999027534222,6.25e-06,0.13632437376149587,0.1830530291482479,0.15729214301441322,0.29581265631263093,0.22751779776321213,0.09639685618046341,0.1755027049096662,0.1796264162498724,0.3033989996937838,0.24507502296621414,0.09708913034762039,0.17154484583617338,0.17898239846036645,0.30754580810713283,0.24483781724870696,0.10317571023387734,0.185474496675501,0.17652392244385548,0.27581717580322684,0.25900869484353933
24,0.5708131999999992,7.02951657143093,0.03404794839909743,0.7262947619047627,0.7076485714285715,0.6374523809523811,0.6904652380952384,196039,0,0.04999999027534222,6.25e-06,0.15282121467472756,0.15350552253408814,0.16744051894288575,0.28749978792111797,0.2387329559271806,0.15495039481676454,0.16268475399878518,0.12587568333670784,0.34573800364446244,0.21075116420328002,0.15389080137699143,0.15969498038587784,0.12857257225202146,0.3531542710751741,0.20468737490993516,0.16351194618418,0.17429830665738807,0.13203433078172117,0.3115054511714219,0.2186499652052888
25,0.5717707999999987,5.723902589313303,0.03380544493417424,0.7248823809523814,0.707958571428571,0.6365185714285714,0.6897865079365079,195975,0,0.04999999027534222,6.25e-06,0.17248178069035647,0.1542907180385289,0.15682729789277441,0.3099881362634879,0.20641206711485227,0.15880464813911913,0.19210141394441735,0.14356817812449213,0.2643222818137494,0.241203477978222,0.156338112664227,0.18863359129721838,0.14641950126982223,0.2742816005759194,0.234327194192813,0.1516523839383172,0.19979562925288558,0.1461018602382777,0.26756311108014585,0.23488701549037366
26,0.5717970000000019,5.538027436288477,0.03427766364304697,0.7272709523809513,0.7075752380952378,0.6378742857142846,0.6909068253968246,196144,0,0.04999999027534222,3.125e-06,0.1773366791665492,0.17240815405870247,0.15666958017311866,0.28537513745171567,0.20821044914991402,0.2007303712720633,0.19360925136944612,0.20983972408196389,0.22365591397849463,0.17216473929803205,0.20112413489618755,0.19784374124894988,0.2082849941993039,0.22634716165939914,0.16639996799615953,0.19053474074933302,0.20700614777867996,0.19306344971581024,0.22693423036770677,0.18246143138847
27,0.5714292000000021,5.459256134901669,0.03413610134238645,0.7163671428571426,0.7106204761904767,0.636804761904762,0.6879307936507938,196116,0,0.04999999027534222,3.125e-06,0.18495930376750164,0.1586476675760377,0.17395666583996572,0.27636800216445334,0.20606836065204157,0.16307288677543658,0.13488972698204477,0.1469828646388456,0.34026809871279823,0.2147864228908748,0.16048890395390106,0.13299304129364145,0.1391143102107551,0.3438278866667996,0.2235758578749028,0.16951709094284453,0.1498387209059476,0.15053488965725292,0.3049219130717286,0.22518738542222635
28,0.5694043000000022,5.02565778217486,0.03408759001271682,0.7260099999999983,0.7099414285714283,0.6385066666666653,0.6914860317460306,195291,0,0.04999999027534222,3.125e-06,0.15707341886621828,0.16371446334708642,0.14257616006330187,0.31340077996947946,0.22323517775391397,0.11925581772809349,0.16602081600357077,0.16011686177443243,0.2799610460751892,0.27464545841871413,0.1253168852426293,0.1700101802503144,0.16212547657544363,0.2747469908377747,0.267800467093838,0.1260895771513353,0.18719862759643918,0.171875,0.25860070474777447,0.25623609050445106
29,0.5724809999999991,4.853897880195709,0.034007761401546016,0.7255838095238097,0.7109980952380943,0.6367804761904763,0.6911207936507934,195763,0,0.04999999027534222,3.125e-06,0.16027326165198064,0.1659765550077285,0.15699570137533425,0.283782564056277,0.2329719179086796,0.12398407022106632,0.15068270481144344,0.14052340702210664,0.3559817945383615,0.2288280234070221,0.1295101934865518,0.1496775224136898,0.14113136718516003,0.352808450310497,0.22687246660410135,0.12705117790414297,0.16718115353371243,0.1549030985261692,0.3203202970871533,0.2305442729488221
30,0.5735690000000007,4.548189984418204,0.03403217437321699,0.7260166666666678,0.7119252380952374,0.6389290476190491,0.6922903174603182,195704,0,0.04999999027534222,3.125e-06,0.17858615295120947,0.16219085862094282,0.1418591122933645,0.29459570887198344,0.2227681672624998,0.17137231818458604,0.1501207704954635,0.1319138571457568,0.2341932733878661,0.3123997807863276,0.18657817109144542,0.1551064338674958,0.12680379494538788,0.23399505700390655,0.29751654309176434,0.1776536830641611,0.16247653914776283,0.14030168918136107,0.23655490418703803,0.283013184419677
