episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
114,0.558,1,0,17,16,10.0,5.58,17.647058823529413,17.647058823529413,41.17647058823529,23.52941176470588
115,0.535,1,0,14,13,10.0,5.35,14.285714285714285,0.0,21.428571428571427,64.28571428571429
116,0.649,1,0,22,21,10.0,6.49,22.727272727272727,45.45454545454545,27.27272727272727,4.545454545454546
117,0.624,1,0,19,18,10.0,6.24,57.89473684210527,21.052631578947366,5.263157894736842,15.789473684210526
118,0.737,1,0,16,15,10.0,7.37,0.0,18.75,62.5,18.75
119,0.92,1,0,17,16,10.0,9.2,23.52941176470588,17.647058823529413,23.52941176470588,35.294117647058826
120,0.745,1,0,15,14,10.0,7.45,13.333333333333334,33.33333333333333,26.666666666666668,26.666666666666668
121,0.664,1,0,24,23,10.0,6.64,33.33333333333333,33.33333333333333,16.666666666666664,16.666666666666664
122,0.561,1,0,21,20,10.0,5.61,28.57142857142857,9.523809523809524,38.095238095238095,23.809523809523807
123,0.622,1,0,22,21,10.0,6.22,22.727272727272727,9.090909090909092,50.0,18.181818181818183
124,0.601,1,0,17,16,10.0,6.01,35.294117647058826,23.52941176470588,29.411764705882355,11.76470588235294
125,0.592,1,0,22,21,10.0,5.92,27.27272727272727,36.36363636363637,18.181818181818183,18.181818181818183
126,0.7,1,0,22,21,10.0,7.0,36.36363636363637,27.27272727272727,18.181818181818183,18.181818181818183
127,0.534,1,0,19,18,10.0,5.34,10.526315789473683,15.789473684210526,15.789473684210526,57.89473684210527
128,0.7,1,0,20,19,10.0,7.0,30.0,5.0,25.0,40.0
129,0.596,1,0,16,15,10.0,5.96,31.25,31.25,25.0,12.5
130,0.524,1,0,15,14,10.0,5.24,6.666666666666667,33.33333333333333,13.333333333333334,46.666666666666664
131,0.572,1,0,21,20,10.0,5.72,9.523809523809524,33.33333333333333,23.809523809523807,33.33333333333333
132,0.575,1,0,15,14,9.0,5.75,26.666666666666668,33.33333333333333,26.666666666666668,13.333333333333334
133,0.636,1,0,17,16,10.0,6.36,17.647058823529413,41.17647058823529,17.647058823529413,23.52941176470588
134,0.585,1,0,16,15,10.0,5.85,62.5,12.5,12.5,12.5
135,0.421,1,0,16,15,10.0,4.21,18.75,6.25,37.5,37.5
136,0.65,1,0,13,12,10.0,6.5,46.15384615384615,15.384615384615385,0.0,38.46153846153847
137,0.479,1,0,20,19,10.0,4.79,40.0,10.0,50.0,0.0
138,0.654,1,0,18,17,10.0,6.54,38.88888888888889,16.666666666666664,11.11111111111111,33.33333333333333
139,0.634,1,0,19,18,10.0,6.34,10.526315789473683,21.052631578947366,31.57894736842105,36.84210526315789
140,0.616,1,0,18,17,10.0,6.16,22.22222222222222,27.77777777777778,38.88888888888889,11.11111111111111
141,0.614,1,0,20,19,10.0,6.14,35.0,5.0,30.0,30.0
142,0.73,1,0,23,22,10.0,7.3,13.043478260869565,39.130434782608695,26.08695652173913,21.73913043478261
143,0.714,1,0,31,30,10.0,7.14,25.806451612903224,9.67741935483871,25.806451612903224,38.70967741935484
144,0.816,1,0,32,31,10.0,8.16,59.375,21.875,9.375,9.375
145,0.527,1,0,11,10,10.0,5.27,54.54545454545454,0.0,18.181818181818183,27.27272727272727
146,0.536,1,0,20,19,10.0,5.36,10.0,20.0,35.0,35.0
147,0.62,1,0,18,17,10.0,6.2,5.555555555555555,61.111111111111114,16.666666666666664,16.666666666666664
148,0.572,1,0,16,15,10.0,5.72,25.0,25.0,12.5,37.5
149,0.724,1,0,26,25,10.0,7.24,3.8461538461538463,42.30769230769231,30.76923076923077,23.076923076923077
150,0.66,1,0,19,18,10.0,6.6,21.052631578947366,42.10526315789473,21.052631578947366,15.789473684210526
151,0.619,1,0,19,18,10.0,6.19,0.0,42.10526315789473,47.368421052631575,10.526315789473683
152,0.56,1,0,11,10,10.0,5.6,27.27272727272727,18.181818181818183,18.181818181818183,36.36363636363637
153,0.681,1,0,23,22,10.0,6.81,30.434782608695656,13.043478260869565,30.434782608695656,26.08695652173913
154,0.604,1,0,15,14,10.0,6.04,26.666666666666668,13.333333333333334,13.333333333333334,46.666666666666664
155,0.602,1,0,26,25,10.0,6.02,26.923076923076923,15.384615384615385,11.538461538461538,46.15384615384615
156,0.685,1,0,15,14,10.0,6.85,26.666666666666668,33.33333333333333,20.0,20.0
157,0.665,1,0,13,12,10.0,6.65,23.076923076923077,23.076923076923077,15.384615384615385,38.46153846153847
158,0.552,1,0,17,16,10.0,5.52,0.0,41.17647058823529,41.17647058823529,17.647058823529413
159,0.667,1,0,15,14,10.0,6.67,0.0,20.0,40.0,40.0
160,0.62,1,0,18,17,10.0,6.2,5.555555555555555,44.44444444444444,38.88888888888889,11.11111111111111
161,0.58,1,0,17,16,10.0,5.8,23.52941176470588,47.05882352941176,17.647058823529413,11.76470588235294
162,0.629,1,0,14,13,10.0,6.29,50.0,7.142857142857142,14.285714285714285,28.57142857142857
