episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
20,0.756,5,0,30,25,10.0,7.56,30.0,23.333333333333332,26.666666666666668,20.0
21,0.768,5,0,36,31,10.0,7.68,27.77777777777778,25.0,25.0,22.22222222222222
22,0.725,6,0,19,13,10.0,7.25,10.526315789473683,36.84210526315789,26.31578947368421,26.31578947368421
23,0.855,3,0,17,14,10.0,8.55,11.76470588235294,11.76470588235294,35.294117647058826,41.17647058823529
24,0.54,12,0,30,18,9.0,5.4,30.0,23.333333333333332,16.666666666666664,30.0
25,0.704,5,0,30,25,10.0,7.04,23.333333333333332,26.666666666666668,16.666666666666664,33.33333333333333
26,0.666,6,0,26,20,10.0,6.66,19.230769230769234,30.76923076923077,19.230769230769234,30.76923076923077
27,0.666,9,0,31,22,10.0,6.66,9.67741935483871,48.38709677419355,19.35483870967742,22.58064516129032
28,0.564,9,0,28,19,10.0,5.64,21.428571428571427,35.714285714285715,17.857142857142858,25.0
29,0.808,6,0,27,21,10.0,8.08,22.22222222222222,37.03703703703704,18.51851851851852,22.22222222222222
30,0.82,4,0,31,27,10.0,8.2,19.35483870967742,38.70967741935484,16.129032258064516,25.806451612903224
31,0.688,9,0,37,28,10.0,6.88,29.72972972972973,45.94594594594595,10.81081081081081,13.513513513513514
32,0.717,7,0,27,20,10.0,7.17,18.51851851851852,44.44444444444444,18.51851851851852,18.51851851851852
33,0.585,8,0,18,10,10.0,5.85,22.22222222222222,22.22222222222222,11.11111111111111,44.44444444444444
34,0.76,6,0,33,27,10.0,7.6,6.0606060606060606,33.33333333333333,33.33333333333333,27.27272727272727
35,0.8,6,0,28,22,10.0,8.0,35.714285714285715,10.714285714285714,32.142857142857146,21.428571428571427
36,0.642,8,0,24,16,10.0,6.42,16.666666666666664,37.5,16.666666666666664,29.166666666666668
37,0.587,6,0,30,24,10.0,5.87,30.0,16.666666666666664,30.0,23.333333333333332
38,0.752,7,0,36,29,10.0,7.52,25.0,27.77777777777778,25.0,22.22222222222222
39,0.792,6,0,34,28,10.0,7.92,17.647058823529413,29.411764705882355,29.411764705882355,23.52941176470588
40,0.864,4,0,26,22,10.0,8.64,23.076923076923077,23.076923076923077,23.076923076923077,30.76923076923077
41,0.621,9,0,29,20,10.0,6.21,13.793103448275861,24.137931034482758,34.48275862068966,27.586206896551722
42,0.82,3,0,21,18,10.0,8.2,14.285714285714285,33.33333333333333,14.285714285714285,38.095238095238095
43,0.764,5,0,32,27,10.0,7.64,15.625,37.5,31.25,15.625
44,0.611,7,0,30,23,10.0,6.11,36.666666666666664,20.0,16.666666666666664,26.666666666666668
45,0.72,7,0,26,19,10.0,7.2,30.76923076923077,23.076923076923077,3.8461538461538463,42.30769230769231
46,0.694,9,0,28,19,10.0,6.94,21.428571428571427,35.714285714285715,17.857142857142858,25.0
47,0.805,4,0,25,21,10.0,8.05,16.0,24.0,32.0,28.000000000000004
48,0.682,8,0,27,19,10.0,6.82,25.925925925925924,25.925925925925924,14.814814814814813,33.33333333333333
49,0.62,8,0,26,18,10.0,6.2,30.76923076923077,34.61538461538461,19.230769230769234,15.384615384615385
50,0.668,10,0,29,19,10.0,6.68,13.793103448275861,34.48275862068966,37.93103448275862,13.793103448275861
51,0.807,5,0,30,25,10.0,8.07,16.666666666666664,33.33333333333333,43.333333333333336,6.666666666666667
52,0.729,10,0,32,22,10.0,7.29,15.625,18.75,43.75,21.875
53,0.684,8,0,28,20,10.0,6.84,25.0,35.714285714285715,17.857142857142858,21.428571428571427
54,0.824,6,0,29,23,10.0,8.24,20.689655172413794,6.896551724137931,27.586206896551722,44.827586206896555
55,0.7,8,0,24,16,10.0,7.0,16.666666666666664,25.0,25.0,33.33333333333333
56,0.848,6,0,40,34,10.0,8.48,15.0,17.5,30.0,37.5
57,0.672,7,0,26,19,10.0,6.72,15.384615384615385,26.923076923076923,34.61538461538461,23.076923076923077
58,0.676,9,0,32,23,10.0,6.76,12.5,18.75,43.75,25.0
59,0.768,13,0,47,34,10.0,7.68,27.659574468085108,23.404255319148938,34.04255319148936,14.893617021276595
60,0.61,10,0,26,16,10.0,6.1,34.61538461538461,15.384615384615385,46.15384615384615,3.8461538461538463
