epoch,train_util,train_q_loss,train_mask_loss,val_cut1_util,val_cut2_util,val_rs_util,avg_val_util,invalid_learned,invalid_attempted,epsilon,lr,train_h_stacking,train_h_best_fit,train_h_semi_perfect_fit,train_h_corner,train_h_complex_fit,val_cut1_h_stacking,val_cut1_h_best_fit,val_cut1_h_semi_perfect_fit,val_cut1_h_corner,val_cut1_h_complex_fit,val_cut2_h_stacking,val_cut2_h_best_fit,val_cut2_h_semi_perfect_fit,val_cut2_h_corner,val_cut2_h_complex_fit,val_rs_h_stacking,val_rs_h_best_fit,val_rs_h_semi_perfect_fit,val_rs_h_corner,val_rs_h_complex_fit
11,0.5815632999999997,83.51051647061432,0.03259804208089468,0.7335376190476187,0.7191357142857159,0.6526457142857142,0.7017730158730163,232521,0,0.18999311282166542,2.5e-05,0.1674851118086528,0.13908105423244524,0.12039080542170834,0.3714136484901863,0.20162938004700726,0.1420395017655504,0.08854914438710178,0.09101315432074812,0.5295487175507353,0.14884948197586434,0.13658647816668568,0.09020256147151598,0.09432599855584692,0.5335575571010527,0.14532740470489872,0.1487150861976427,0.10290044870005796,0.10025977371776981,0.5037892612550721,0.1443354301294575
12,0.5807646999999999,58.41745717219885,0.032676877849922126,0.741376666666666,0.7215276190476179,0.656055714285715,0.7063199999999995,233851,0,0.1633763918409938,2.5e-05,0.175352807885301,0.18490764847598246,0.1300082351677468,0.285872851055994,0.22385845741497573,0.17540131744161339,0.13450653891475264,0.13699847393126896,0.22649564394305252,0.3265980257693125,0.16980702885089283,0.13873829472646623,0.13261553626265307,0.24930810933768055,0.3095310308223073,0.15733127783487497,0.15300616649537513,0.13444244604316546,0.2872773210003426,0.2679427886262419
13,0.5806194999999958,34.6106375689213,0.03225370236260548,0.735520952380955,0.7240219047619043,0.65456619047619,0.7047030158730164,232789,0,0.14049059672875255,2.5e-05,0.20764173230363997,0.14370269397711374,0.1433849717380944,0.293928942958609,0.2113416590225429,0.1543687816964113,0.13191514072238783,0.1262823738918354,0.43647168131315084,0.15096202237621462,0.15714582664071505,0.13911827509968064,0.12381186341389672,0.4376121997770177,0.14231183506868988,0.1635155412647374,0.15470525187566989,0.12195069667738478,0.41914255091103964,0.14068595927116828
14,0.5808166999999981,28.760671167190186,0.032043337950698414,0.7346771428571435,0.7195042857142856,0.6563819047619028,0.7035211111111107,232108,0,0.12080158749151312,2.5e-05,0.2065669990627353,0.13531951508074305,0.14198792311356268,0.2900757494276539,0.22604981331530508,0.13889857093063784,0.11411254405328995,0.13303125363076565,0.44349560435304597,0.17046202703226057,0.14221716021260442,0.11503416856492027,0.13058086560364465,0.4421412300683371,0.17002657555049355,0.1557447172555394,0.130485926939858,0.1265719907605441,0.4219137650782787,0.1652835999657798
15,0.5854334999999986,34.24411542289719,0.03167889110405297,0.736456190476191,0.7244119047619052,0.6517476190476198,0.7042052380952386,232209,0,0.10381892653167465,2.5e-05,0.16726398936578132,0.12832127610623995,0.15061223446407115,0.3503872798384417,0.20341522022546588,0.11776181094757987,0.14261984780005407,0.1400316761308765,0.4696952138138834,0.12989145130760613,0.11952003023431595,0.14529478458049885,0.13883219954648526,0.47201436130007557,0.12433862433862433,0.12178217821782178,0.1589108910891089,0.14272492466637968,0.44214377959535084,0.1344382264313388
16,0.5816688000000001,33.237217645167476,0.03265615283354274,0.7361642857142867,0.7253466666666673,0.6554709523809514,0.7056606349206351,231779,0,0.08930006009070836,1.25e-05,0.16348002126702385,0.13070528812727497,0.15835753138930922,0.3201351682957752,0.22732199092061675,0.11327474739653905,0.11222949169602416,0.13183771437420155,0.3861445549920638,0.2565134915411715,0.12019176324034578,0.11318938507417614,0.12679778037824166,0.3914159525876713,0.24840511871956514,0.12026048584036673,0.1138982905616726,0.12675121031661027,0.3773831455378947,0.2617068677434557
17,0.5810140999999998,28.79797746340936,0.032752756129004836,0.7411890476190488,0.7218780952380941,0.6561590476190464,0.7064087301587297,231984,0,0.0768243027519703,1.25e-05,0.18076976162847166,0.11599588996978821,0.1506857718319795,0.2222125662640132,0.3303360103057474,0.1311912771140239,0.11369524030468237,0.11050535514054827,0.21503692533735452,0.42957120210339095,0.13465942426708558,0.11211840187747223,0.10526714234343358,0.23761757859076027,0.41033745292124835,0.12234896312624392,0.11644231386564513,0.11744815631219638,0.25092558905985834,0.39283497763605624
18,0.584036699999997,29.333445392539033,0.03296485215938127,0.7321138095238093,0.7170795238095237,0.655884285714285,0.7016925396825394,233209,0,0.06604985917327993,1.25e-05,0.13739985787103073,0.1059627703901389,0.12067158494250935,0.2914768631420727,0.34448892365424827,0.0963040690218025,0.08765691189615639,0.07737748241420854,0.3313124247017217,0.4073491119661109,0.09566687562926236,0.0868334568112308,0.07976672175680553,0.34602306187192494,0.3917098839307764,0.09663190801447444,0.08772455730895232,0.08487677451127336,0.37117529923131276,0.3595914609339871
19,0.584346999999997,27.54176423241075,0.03278063115704153,0.7371695238095236,0.7214376190476187,0.6553404761904763,0.7046492063492061,233611,0,0.0567924711232461,1.25e-05,0.15420856515747028,0.11915165126843959,0.1496044101883518,0.2766321269970905,0.30040324638864785,0.22913466959581624,0.10799618951338531,0.09985030231156561,0.3729222155257888,0.19009662305344402,0.21823005495546713,0.10894447602804624,0.1027667235171499,0.38609058176994504,0.1839681637293917,0.20857344844576792,0.11045652220484586,0.10158743760577561,0.3885473124959832,0.19083527924762742
20,0.5826515999999975,23.023402500231736,0.03271015823230165,0.7359628571428556,0.721180476190475,0.6535714285714292,0.7035715873015866,232020,0,0.04999999027534222,1.25e-05,0.22614797614541884,0.11682300350862836,0.15921296248938716,0.27641956239323234,0.2213964954633333,0.14780220842760727,0.082419601245383,0.09056100249463364,0.40612248844539844,0.2730946993869776,0.14871920995875743,0.08216353248325703,0.09376064171932347,0.4229444927920088,0.2524121230466533,0.1445220943984518,0.09089345231695517,0.09738737770132244,0.4219976346629395,0.24519944092033114
21,0.5794440000000008,23.01138730309694,0.03385418248615077,0.7403223809523823,0.7197766666666656,0.6561266666666665,0.7054085714285714,233477,0,0.04999999027534222,6.25e-06,0.2000451279737027,0.09384054440746457,0.1927015758893544,0.25880892918497855,0.25460382254449976,0.21203366167687893,0.10598774528814085,0.1619095633289382,0.3882727061195998,0.13179632358644225,0.2002390574307018,0.10901777752480696,0.15969415827119737,0.39949152863945964,0.13155747813383423,0.1901852328273733,0.10899579795900866,0.14754309235914587,0.427193208129663,0.1260826687248092
22,0.5810222000000012,32.03927136045148,0.03373535292274048,0.7430366666666666,0.7203704761904756,0.6579090476190474,0.7071053968253965,235530,0,0.04999999027534222,6.25e-06,0.1992165497465308,0.1164524553228532,0.2810128526806288,0.2416816017205182,0.161636540529469,0.24129473338612178,0.09660286988933738,0.20643504123293227,0.3337453407752177,0.12192201471639082,0.22743805410320528,0.09911343487156171,0.20347427445631583,0.3502690005304236,0.1197052360384936,0.23226358579375267,0.09775353016688061,0.17896876337184425,0.37550278134360293,0.11551133932391955
23,0.5773509999999968,34.779060504005734,0.03370378114215941,0.7444266666666666,0.7239680952380958,0.6586566666666656,0.7090171428571427,232971,0,0.04999999027534222,6.25e-06,0.2240341232811321,0.1352766357154956,0.25636090194689537,0.2360244940279125,0.1483038450285644,0.21533199350699544,0.08578109298910103,0.1731467882816727,0.4086534745304166,0.11708665069181418,0.2066579708501106,0.08801678670674304,0.16522051456549272,0.425565700674871,0.11453902720278267,0.19291683587321265,0.08570756834163336,0.1505546412465001,0.45608822963643747,0.11473272490221642
24,0.5814789000000027,29.750289226959694,0.03337297242312345,0.7477542857142867,0.7258095238095227,0.6615290476190473,0.7116976190476189,234712,0,0.04999999027534222,6.25e-06,0.2293069570378861,0.13175184722762348,0.22166219784268376,0.2353961561291115,0.1818828417626952,0.24988456210558718,0.14012236416807758,0.14991534554409727,0.3523356933969524,0.10774203478528552,0.2366664152082076,0.14757468316234157,0.1472917923958962,0.3621001810500905,0.10636692818346409,0.22399675892362148,0.1323510597466843,0.13535758454518315,0.4053690988954753,0.10292549788903578
25,0.5828299999999981,21.164748163831916,0.03357896533255708,0.7409995238095238,0.7237423809523807,0.6600942857142855,0.70827873015873,234029,0,0.04999999027534222,6.25e-06,0.1778264182592731,0.16443778478973503,0.15803497000598346,0.24280578298958264,0.2568950439554258,0.15053348511451117,0.15618669084875264,0.11188716741592544,0.42946998784464296,0.15192266877616778,0.14039795166380076,0.1523780729767011,0.10583700232421912,0.4456642920579732,0.1557226809773058,0.1402182501548252,0.14051722296965427,0.10767292374057702,0.4726119546415529,0.13897964849339056
26,0.5836872999999988,21.646000578291286,0.03391569350803025,0.7411252380952387,0.7257147619047604,0.6578485714285723,0.7082295238095239,234343,0,0.04999999027534222,3.125e-06,0.1460138072104321,0.1552083866018921,0.13125543339299411,0.28037330605983124,0.2871490667348504,0.13200601341454013,0.10486855292575746,0.08418780356179169,0.4753103076092822,0.20362732248862847,0.12754919161620162,0.10726885128379271,0.08104589959816628,0.4812571924462807,0.2028788650555587,0.1315474408859623,0.10488733056826442,0.08928036943601146,0.4905716851242143,0.18371317398554754
27,0.582674500000001,22.63095683687858,0.033972217646193896,0.7342419047619034,0.7216633333333327,0.6567119047619053,0.7042057142857138,234339,0,0.04999999027534222,3.125e-06,0.11506821317255123,0.181932451075571,0.1092483777017015,0.3300495631291196,0.26370139492105665,0.11301688090444478,0.1252129471890971,0.07739662381911104,0.5505652779928759,0.1338082700944711,0.10769114135173041,0.1285205261362344,0.07736628634244343,0.559872635608961,0.12654941056063077,0.10663095875736475,0.119121585431173,0.08567755757900375,0.5669630423138725,0.12160685591858597
28,0.5840287000000047,22.076127216191697,0.034144241036773784,0.7346823809523821,0.7213952380952382,0.656475238095239,0.7041842857142865,235355,0,0.04999999027534222,3.125e-06,0.09461459928534967,0.21023991832567637,0.10257784583971415,0.34646758550280754,0.24610005104645227,0.09301019024371343,0.11893138052617304,0.0791584331047309,0.5283234530590104,0.1805765430663722,0.0860561697608708,0.11727002067016859,0.07731401589137732,0.5383725560844254,0.180987237593158,0.08667881256028293,0.11968706462329869,0.08783624477547959,0.5416997106419462,0.1640981673989926
29,0.584472399999999,25.004891312960016,0.03398634663892969,0.7356214285714288,0.7224899999999989,0.6570433333333335,0.705051587301587,233671,0,0.04999999027534222,3.125e-06,0.08447434887977667,0.1939504872536889,0.1066947532031945,0.3463029051159081,0.2685775055474318,0.12076574658356239,0.12132708760791297,0.07405830204018428,0.5421780031744803,0.14167086059386008,0.11482692780308902,0.11913719114505548,0.07323666748586877,0.5530559389001266,0.13974327466586006,0.10857326340575832,0.1260194798244675,0.08459809483035427,0.5568446965642727,0.12396446537514717
30,0.5855198999999967,24.448218225408294,0.03393545578110754,0.7351876190476195,0.7193461904761905,0.6562423809523806,0.7035920634920636,234920,0,0.04999999027534222,3.125e-06,0.08688151407192658,0.1896877328732863,0.11283572033768541,0.3661712314084176,0.24442380130868407,0.10584704743465634,0.12298160696999032,0.07198451113262343,0.555972894482091,0.14321393998063892,0.09668361539045306,0.1269446763299689,0.07044471427487288,0.5660241329589436,0.13990286104576155,0.09665125042822885,0.1351276121959575,0.08108513189448441,0.5602946214457006,0.12684138403562864
