episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
68,0.467,1,0,13,12,10.0,4.67,61.53846153846154,7.6923076923076925,7.6923076923076925,23.076923076923077
69,0.429,1,0,14,13,9.0,4.29,21.428571428571427,28.57142857142857,21.428571428571427,28.57142857142857
70,0.195,1,0,7,6,7.0,1.95,14.285714285714285,71.42857142857143,0.0,14.285714285714285
71,0.316,1,0,11,10,9.0,3.16,27.27272727272727,18.181818181818183,18.181818181818183,36.36363636363637
72,0.578,1,0,16,15,10.0,5.78,31.25,18.75,31.25,18.75
73,0.422,1,0,14,13,10.0,4.22,35.714285714285715,21.428571428571427,0.0,42.857142857142854
74,0.48,1,0,19,18,10.0,4.8,0.0,52.63157894736842,21.052631578947366,26.31578947368421
75,0.301,1,0,11,10,10.0,3.01,27.27272727272727,54.54545454545454,18.181818181818183,0.0
76,0.55,1,0,14,13,10.0,5.5,28.57142857142857,28.57142857142857,21.428571428571427,21.428571428571427
77,0.454,1,0,13,12,10.0,4.54,30.76923076923077,15.384615384615385,23.076923076923077,30.76923076923077
78,0.556,1,0,17,16,10.0,5.56,41.17647058823529,17.647058823529413,29.411764705882355,11.76470588235294
79,0.585,1,0,12,11,9.0,5.85,33.33333333333333,25.0,25.0,16.666666666666664
80,0.452,1,0,12,11,10.0,4.52,16.666666666666664,33.33333333333333,41.66666666666667,8.333333333333332
81,0.584,1,0,18,17,10.0,5.84,22.22222222222222,22.22222222222222,38.88888888888889,16.666666666666664
82,0.558,1,0,16,15,10.0,5.58,50.0,12.5,6.25,31.25
83,0.441,1,0,14,13,9.0,4.41,21.428571428571427,28.57142857142857,28.57142857142857,21.428571428571427
84,0.466,1,0,12,11,10.0,4.66,33.33333333333333,16.666666666666664,0.0,50.0
85,0.381,1,0,13,12,9.0,3.81,15.384615384615385,30.76923076923077,0.0,53.84615384615385
86,0.502,1,0,11,10,9.0,5.02,27.27272727272727,36.36363636363637,27.27272727272727,9.090909090909092
87,0.554,1,0,18,17,10.0,5.54,22.22222222222222,33.33333333333333,16.666666666666664,27.77777777777778
88,0.537,1,0,19,18,10.0,5.37,31.57894736842105,42.10526315789473,10.526315789473683,15.789473684210526
89,0.514,1,0,16,15,10.0,5.14,12.5,50.0,6.25,31.25
90,0.66,1,0,16,15,10.0,6.6,18.75,31.25,31.25,18.75
91,0.566,1,0,15,14,10.0,5.66,6.666666666666667,13.333333333333334,46.666666666666664,33.33333333333333
92,0.38,1,0,11,10,10.0,3.8,36.36363636363637,27.27272727272727,9.090909090909092,27.27272727272727
93,0.413,1,0,13,12,10.0,4.13,46.15384615384615,15.384615384615385,15.384615384615385,23.076923076923077
94,0.643,1,0,15,14,10.0,6.43,13.333333333333334,33.33333333333333,20.0,33.33333333333333
95,0.71,1,0,11,10,10.0,7.1,18.181818181818183,27.27272727272727,9.090909090909092,45.45454545454545
96,0.486,1,0,18,17,10.0,4.86,50.0,16.666666666666664,22.22222222222222,11.11111111111111
97,0.472,1,0,14,13,10.0,4.72,28.57142857142857,28.57142857142857,14.285714285714285,28.57142857142857
